player_id,first_name,last_name,team,pos,gp,gs,off_snp,tm_off_snp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_sack,rush_att,rush_yd,rush_td,rec,rec_tgt,rec_yd,rec_td,rec_air_yd,rec_rz_tgt,fum_lost,pass_2pt,rush_2pt,rec_2pt,rec_fd,rush_fd,pass_fd,fgm,fga,xpm,xpa,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,pts_allow,sack,int,fum_rec,def_td,safe,blk_kick,pts_ppr,pts_std
2306,Jameis,Winston,NYG,QB,1.0,,51.0,58.0,27.0,11.0,111.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,3.54,3.54
11256,Tyson,Bagent,CHI,QB,1.0,,10.0,74.0,9.0,5.0,54.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.16,2.16
4574,Cooper,Rush,ATL,QB,1.0,1.0,40.0,69.0,17.0,10.0,86.0,,2.0,1.0,2.0,20.0,,,,,,,,1.0,,,,,1.0,6.0,,,,,,,,,,,,,,,,,1.44,1.44
13602,Jack,Strand,ATL,QB,1.0,,29.0,69.0,15.0,8.0,59.0,,1.0,2.0,2.0,16.0,,,,,,,,1.0,,,,,2.0,4.0,,,,,,,,,,,,,,,,,0.96,0.96
12508,Jaxson,Dart,NYG,QB,1.0,1.0,7.0,58.0,5.0,3.0,20.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.8,0.8
4972,Mason,Rudolph,PIT,QB,1.0,,3.0,70.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3
10215,Jake,Haener,NYG,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13597,Matthew,Caldwell,LAR,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10857,Stetson,Bennett,LAR,QB,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,Sam,Howell,DAL,QB,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7610,Trey,Lance,LAC,QB,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773,DJ,Uiagalelei,LAC,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11557,Joe,Milton,DAL,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,Skylar,Thompson,BAL,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,Nick,Mullens,JAX,QB,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,Mitchell,Trubisky,TEN,QB,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13310,Miller,Moss,CHI,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12792,Garrett,Greene,TB,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12775,Max,Brosmer,MIN,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12494,Kyle,McCord,MIA,QB,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10983,Sean,Clifford,CIN,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,Bailey,Zappe,NYJ,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13306,Taylen,Green,CLE,QB,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13303,Cade,Klubnik,NYJ,QB,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12510,Jalen,Milroe,SEA,QB,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292,Tommy,DeVito,NE,QB,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Tyrod,Taylor,GB,QB,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7591,Justin,Fields,KC,QB,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7585,Davis,Mills,HOU,QB,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,Jarrett,Stidham,DEN,QB,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13425,Jalon,Daniels,TB,QB,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11565,J.J.,McCarthy,MIN,QB,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9998,Hendon,Hooker,TEN,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Andy,Dalton,PHI,QB,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083,Tyler,Huntley,BAL,QB,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,Easton,Stick,TB,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,Gardner,Minshew,ARI,QB,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Joe,Flacco,CIN,QB,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13428,Joey,Aguilar,JAX,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269,Fernando,Mendoza,LV,QB,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12524,Shedeur,Sanders,CLE,QB,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558,Sam,Hartman,WAS,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9229,Anthony,Richardson,IND,QB,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12705,Graham,Mertz,HOU,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486,Dillon,Gabriel,CLE,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11648,Kedon,Slovis,GB,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11562,Spencer,Rattler,NO,QB,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,Joshua,Dobbs,DET,QB,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13314,Luke,Altmyer,DET,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,Shane,Buechele,BUF,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,Kyle,Allen,BUF,QB,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7527,Mac,Jones,SF,QB,1.0,,8.0,52.0,,,,,,,2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.2
8160,Kenny,Pickett,CAR,QB,1.0,,4.0,66.0,,,,,,,1.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.4
